"Wavelength","Value","Spectra","Subdir"
407," 2.97134835747367E-04 ","9H00001",""
408," 3.0869233346147E-04 ","9H00001",""
409," 3.22792486735561E-04 ","9H00001",""
410," 3.48901806320615E-04 ","9H00001",""
411," 3.87810612953831E-04 ","9H00001",""
412," 4.36307543804612E-04 ","9H00001",""
413," 4.91053746633118E-04 ","9H00001",""
414," 5.53676143766312E-04 ","9H00001",""
415," 6.21277749742251E-04 ","9H00001",""
416," 6.82502991314138E-04 ","9H00001",""
417," 7.64133566164689E-04 ","9H00001",""
418," 8.77844749229866E-04 ","9H00001",""
419," 1.0106492849891E-03 ","9H00001",""
420," 1.16083547005683E-03 ","9H00001",""
421," 1.3273012330422E-03 ","9H00001",""
422," 1.5132546728306E-03 ","9H00001",""
423," 1.72427265154816E-03 ","9H00001",""
424," 1.97256485714268E-03 ","9H00001",""
425," 2.24276890723197E-03 ","9H00001",""
426," 2.52887562188745E-03 ","9H00001",""
427," 2.86313121829264E-03 ","9H00001",""
428," 3.24816190676792E-03 ","9H00001",""
429," 3.67945161690764E-03 ","9H00001",""
430," 4.14463860102343E-03 ","9H00001",""
431," 4.64549585684967E-03 ","9H00001",""
432," 5.20604396676129E-03 ","9H00001",""
433," 5.82495746782674E-03 ","9H00001",""
434," 6.50089176504337E-03 ","9H00001",""
435," 7.2306692672509E-03 ","9H00001",""
436," 8.01929944116026E-03 ","9H00001",""
437," 8.88010617740331E-03 ","9H00001",""
438," 9.80696664572935E-03 ","9H00001",""
439," 1.07915192247492E-02 ","9H00001",""
440," 1.18130776880822E-02 ","9H00001",""
441," 0.012846651077381 ","9H00001",""
442," 0.01386451700759 ","9H00001",""
443," 1.48573624677126E-02 ","9H00001",""
444," 1.57696391398132E-02 ","9H00001",""
445," 1.64855379153208E-02 ","9H00001",""
446," 1.69738482810824E-02 ","9H00001",""
447," 1.72061230457998E-02 ","9H00001",""
448," 0.017187162417936 ","9H00001",""
449," 1.69006994304391E-02 ","9H00001",""
450," 1.63114945163789E-02 ","9H00001",""
451," 1.55096599658281E-02 ","9H00001",""
452," 1.45604966634694E-02 ","9H00001",""
453," 1.35374183256826E-02 ","9H00001",""
454," 1.24990271389941E-02 ","9H00001",""
455," 1.15018488400059E-02 ","9H00001",""
456," 1.05595667166951E-02 ","9H00001",""
457," 9.69876678282053E-03 ","9H00001",""
458," 8.95906956386231E-03 ","9H00001",""
459," 8.32068758173578E-03 ","9H00001",""
460," 7.76830798171505E-03 ","9H00001",""
461," 7.27372159103162E-03 ","9H00001",""
462," 6.83189652609943E-03 ","9H00001",""
463," 6.44247374771198E-03 ","9H00001",""
464," 6.06367668869021E-03 ","9H00001",""
465," 5.6886631101789E-03 ","9H00001",""
466," 5.34481827888204E-03 ","9H00001",""
467," 5.02097516563293E-03 ","9H00001",""
468," 4.71112798602656E-03 ","9H00001",""
469," 4.42755380309393E-03 ","9H00001",""
470," 4.17187289622069E-03 ","9H00001",""
471," 3.94121656109318E-03 ","9H00001",""
472," 3.74931866547069E-03 ","9H00001",""
473," 3.59763865590151E-03 ","9H00001",""
474," 3.46624181949481E-03 ","9H00001",""
475," 3.36552873839537E-03 ","9H00001",""
476," 3.30586099564793E-03 ","9H00001",""
477," 3.25150614173665E-03 ","9H00001",""
478," 3.20134322787168E-03 ","9H00001",""
479," 3.17656429005769E-03 ","9H00001",""
480," 3.17374958028509E-03 ","9H00001",""
481," 3.18725761025442E-03 ","9H00001",""
482," 3.19215733970808E-03 ","9H00001",""
483," 3.19637061242124E-03 ","9H00001",""
484," 3.21645676832991E-03 ","9H00001",""
485," 3.2508359499592E-03 ","9H00001",""
486," 3.29375223527993E-03 ","9H00001",""
487," 3.32435391326325E-03 ","9H00001",""
488," 3.35638425212193E-03 ","9H00001",""
489," 3.40131318540416E-03 ","9H00001",""
490," 3.45762311355135E-03 ","9H00001",""
491," 3.51775968121015E-03 ","9H00001",""
492," 3.56486664732445E-03 ","9H00001",""
493," 3.61456558114799E-03 ","9H00001",""
494," 3.67070531414166E-03 ","9H00001",""
495," 3.71989271378384E-03 ","9H00001",""
496," 3.77249462457841E-03 ","9H00001",""
497," 3.84111217151438E-03 ","9H00001",""
498," 3.89423490977957E-03 ","9H00001",""
499," 3.93181389255227E-03 ","9H00001",""
500," 3.98008308661945E-03 ","9H00001",""
501," 4.02335247618444E-03 ","9H00001",""
502," 4.05496533668646E-03 ","9H00001",""
503," 4.09979735119879E-03 ","9H00001",""
504," 4.14966048200568E-03 ","9H00001",""
505," 4.18547497703517E-03 ","9H00001",""
506," 4.20439624836448E-03 ","9H00001",""
507," 4.21245840999227E-03 ","9H00001",""
508," 4.24051642692755E-03 ","9H00001",""
509," 4.27316596051864E-03 ","9H00001",""
510," 4.29462312116083E-03 ","9H00001",""
511," 4.31251621155185E-03 ","9H00001",""
512," 4.3277817596056E-03 ","9H00001",""
513," 4.33923679231356E-03 ","9H00001",""
514," 4.3501420855489E-03 ","9H00001",""
515," 4.36205200909922E-03 ","9H00001",""
516," 4.37340416181953E-03 ","9H00001",""
517," 4.38457872697772E-03 ","9H00001",""
518," 4.39660199475326E-03 ","9H00001",""
519," 4.40584137137274E-03 ","9H00001",""
520," 4.4132219672964E-03 ","9H00001",""
521," 4.42559431875881E-03 ","9H00001",""
522," 4.44058585398254E-03 ","9H00001",""
523," 4.45524427372477E-03 ","9H00001",""
524," 4.45747474075915E-03 ","9H00001",""
525," 4.45453487611471E-03 ","9H00001",""
526," 4.46785726355632E-03 ","9H00001",""
527," 4.48036048230437E-03 ","9H00001",""
528," 4.48680307002265E-03 ","9H00001",""
529," 4.49300252805935E-03 ","9H00001",""
530," 4.50167974105108E-03 ","9H00001",""
531," 4.51560938401735E-03 ","9H00001",""
532," 4.52841004224651E-03 ","9H00001",""
533," 4.53819420594273E-03 ","9H00001",""
534," 4.5438242268587E-03 ","9H00001",""
535," 4.55297553127877E-03 ","9H00001",""
536," 4.56929219661307E-03 ","9H00001",""
537," 4.58009993781117E-03 ","9H00001",""
538," 4.58715046168127E-03 ","9H00001",""
539," 4.59728669115157E-03 ","9H00001",""
540," 4.60714696210411E-03 ","9H00001",""
541," 4.61544226102315E-03 ","9H00001",""
542," 4.6206490215978E-03 ","9H00001",""
543," 4.62627405548243E-03 ","9H00001",""
544," 4.63543189350401E-03 ","9H00001",""
545," 4.63869878688881E-03 ","9H00001",""
546," 4.6369628039869E-03 ","9H00001",""
547," 4.63914915255854E-03 ","9H00001",""
548," 4.63794771621164E-03 ","9H00001",""
549," 4.63269004109118E-03 ","9H00001",""
550," 4.64591148026468E-03 ","9H00001",""
551," 4.66105748023574E-03 ","9H00001",""
552," 4.64779002386613E-03 ","9H00001",""
553," 4.64062430386694E-03 ","9H00001",""
554," 4.64585625177281E-03 ","9H00001",""
555," 4.64514922951378E-03 ","9H00001",""
556," 4.64119055455897E-03 ","9H00001",""
557," 4.63732309512469E-03 ","9H00001",""
558," 4.6361925095278E-03 ","9H00001",""
559," 4.6364321489424E-03 ","9H00001",""
560," 4.63376865952593E-03 ","9H00001",""
561," 4.62726911888786E-03 ","9H00001",""
562," 4.61739466645433E-03 ","9H00001",""
563," 4.61022019129103E-03 ","9H00001",""
564," 4.60290476598051E-03 ","9H00001",""
565," 4.59086264410888E-03 ","9H00001",""
566," 4.5799383549329E-03 ","9H00001",""
567," 4.57236515648877E-03 ","9H00001",""
568," 4.57002724809782E-03 ","9H00001",""
569," 4.56614511325486E-03 ","9H00001",""
570," 4.55586525635007E-03 ","9H00001",""
571," 4.54397181799095E-03 ","9H00001",""
572," 4.53172315968902E-03 ","9H00001",""
573," 4.51983536318772E-03 ","9H00001",""
574," 4.5087571208732E-03 ","9H00001",""
575," 4.4981660985551E-03 ","9H00001",""
576," 4.48613622353009E-03 ","9H00001",""
577," 4.47150488531152E-03 ","9H00001",""
578," 4.45307756847918E-03 ","9H00001",""
579," 4.43210604366106E-03 ","9H00001",""
580," 4.41316383661551E-03 ","9H00001",""
581," 4.4083986668184E-03 ","9H00001",""
582," 4.40573177971671E-03 ","9H00001",""
583," 4.39842173266052E-03 ","9H00001",""
584," 4.39581431703122E-03 ","9H00001",""
585," 4.39327537602118E-03 ","9H00001",""
586," 4.38024194460493E-03 ","9H00001",""
587," 4.37020958314264E-03 ","9H00001",""
588," 4.36691343797742E-03 ","9H00001",""
589," 4.36683190041645E-03 ","9H00001",""
590," 4.36326375780432E-03 ","9H00001",""
591," 4.35036431281258E-03 ","9H00001",""
592," 4.33676177348624E-03 ","9H00001",""
593," 4.32130648215963E-03 ","9H00001",""
594," 4.29415752136575E-03 ","9H00001",""
595," 4.27268939343536E-03 ","9H00001",""
596," 4.26307107592973E-03 ","9H00001",""
597," 4.24417361091258E-03 ","9H00001",""
598," 4.22246869971768E-03 ","9H00001",""
599," 4.21139310345553E-03 ","9H00001",""
600," 4.19696035247571E-03 ","9H00001",""
601," 4.17659022033747E-03 ","9H00001",""
602," 4.15554257102155E-03 ","9H00001",""
603," 4.13590379552919E-03 ","9H00001",""
604," 4.11928469832715E-03 ","9H00001",""
605," 4.10418340101913E-03 ","9H00001",""
606," 4.08898371521594E-03 ","9H00001",""
607," 4.0706364339718E-03 ","9H00001",""
608," 4.05317379311945E-03 ","9H00001",""
609," 4.03787060901382E-03 ","9H00001",""
610," 4.01951575635231E-03 ","9H00001",""
611," 4.00472733244634E-03 ","9H00001",""
612," 4.00207625015593E-03 ","9H00001",""
613," 3.98711016822328E-03 ","9H00001",""
614," 3.95944646127427E-03 ","9H00001",""
615," 3.94095921888345E-03 ","9H00001",""
616," 3.92074102632328E-03 ","9H00001",""
617," 3.89270475108078E-03 ","9H00001",""
618," 3.86776279820228E-03 ","9H00001",""
619," 3.84962563808216E-03 ","9H00001",""
620," 3.84319517604379E-03 ","9H00001",""
621," 3.83177268958413E-03 ","9H00001",""
622," 3.80864784910183E-03 ","9H00001",""
623," 3.77477495646127E-03 ","9H00001",""
624," 3.74233496525779E-03 ","9H00001",""
625," 3.72366411705322E-03 ","9H00001",""
626," 3.70667251027662E-03 ","9H00001",""
627," 3.68696268007736E-03 ","9H00001",""
628," 3.66043979971917E-03 ","9H00001",""
629," 3.63377369757634E-03 ","9H00001",""
630," 3.61102229388662E-03 ","9H00001",""
631," 3.59398302601408E-03 ","9H00001",""
632," 3.57551651234677E-03 ","9H00001",""
633," 3.5431051433771E-03 ","9H00001",""
634," 3.51953601881029E-03 ","9H00001",""
635," 3.50786304185229E-03 ","9H00001",""
636," 3.4907435454205E-03 ","9H00001",""
637," 3.46681915801264E-03 ","9H00001",""
638," 3.43667047141689E-03 ","9H00001",""
639," 3.41928843167618E-03 ","9H00001",""
640," 3.40953143091114E-03 ","9H00001",""
641," 3.38371758594332E-03 ","9H00001",""
642," 3.3618461181052E-03 ","9H00001",""
643," 3.35019632082426E-03 ","9H00001",""
644," 3.33461363660064E-03 ","9H00001",""
645," 3.31744538892201E-03 ","9H00001",""
646," 3.30357382008178E-03 ","9H00001",""
647," 3.28320859910902E-03 ","9H00001",""
648," 3.2571239091151E-03 ","9H00001",""
649," 0.003236993335083 ","9H00001",""
650," 3.21713557211109E-03 ","9H00001",""
651," 3.19442496200727E-03 ","9H00001",""
652," 3.17616605530115E-03 ","9H00001",""
653," 3.16368007063031E-03 ","9H00001",""
654," 3.15895002841164E-03 ","9H00001",""
655," 3.14338878826135E-03 ","9H00001",""
656," 3.11525470295786E-03 ","9H00001",""
657," 3.1015458614317E-03 ","9H00001",""
658," 3.09300470434728E-03 ","9H00001",""
659," 3.07844346165559E-03 ","9H00001",""
660," 3.07102963002046E-03 ","9H00001",""
661," 3.06540541230437E-03 ","9H00001",""
662," 3.03689586636038E-03 ","9H00001",""
663," 3.01555989636476E-03 ","9H00001",""
664," 3.01366409720603E-03 ","9H00001",""
665," 2.99683602571075E-03 ","9H00001",""
666," 2.9774393163472E-03 ","9H00001",""
667," 2.9816920693217E-03 ","9H00001",""
668," 2.97756673709857E-03 ","9H00001",""
669," 2.96097922572013E-03 ","9H00001",""
670," 2.95600925927637E-03 ","9H00001",""
671," 2.9488192486898E-03 ","9H00001",""
672," 2.92924558696891E-03 ","9H00001",""
673," 2.92133905795106E-03 ","9H00001",""
674," 2.91886955211522E-03 ","9H00001",""
675," 2.89344084563834E-03 ","9H00001",""
676," 2.88255322054716E-03 ","9H00001",""
677," 2.89434623105148E-03 ","9H00001",""
678," 2.88864450052638E-03 ","9H00001",""
679," 2.87509041465615E-03 ","9H00001",""
680," 2.86932611340439E-03 ","9H00001",""
681," 2.86923704352416E-03 ","9H00001",""
682," 2.86887164999488E-03 ","9H00001",""
683," 2.84743921921906E-03 ","9H00001",""
684," 2.83735868334152E-03 ","9H00001",""
685," 2.85356967626125E-03 ","9H00001",""
686," 2.84623559964972E-03 ","9H00001",""
687," 2.82730357631209E-03 ","9H00001",""
688," 2.83059919730901E-03 ","9H00001",""
689," 2.83013782048645E-03 ","9H00001",""
690," 2.82099579421009E-03 ","9H00001",""
691," 2.81700787056448E-03 ","9H00001",""
692," 2.81563551770116E-03 ","9H00001",""
693," 2.81410304684228E-03 ","9H00001",""
694," 2.81352850188904E-03 ","9H00001",""
695," 2.81240637521871E-03 ","9H00001",""
696," 0.002806406103726 ","9H00001",""
697," 2.80200625295865E-03 ","9H00001",""
698," 2.80190469617499E-03 ","9H00001",""
699," 2.80290150097937E-03 ","9H00001",""
700," 2.80440131015338E-03 ","9H00001",""
701," 2.80600021538752E-03 ","9H00001",""
702," 2.8043876886155E-03 ","9H00001",""
703," 2.80029135207165E-03 ","9H00001",""
704," 2.79880192456952E-03 ","9H00001",""
705," 2.80117724810733E-03 ","9H00001",""
706," 2.80619750748736E-03 ","9H00001",""
707," 2.79511148506053E-03 ","9H00001",""
708," 2.78003768557245E-03 ","9H00001",""
709," 2.7889103072902E-03 ","9H00001",""
710," 2.79576120948495E-03 ","9H00001",""
711," 2.79517997963822E-03 ","9H00001",""
712," 2.80291033246173E-03 ","9H00001",""
713," 2.80765265571159E-03 ","9H00001",""
714," 2.79954269736939E-03 ","9H00001",""
715," 2.80268650314214E-03 ","9H00001",""
716," 2.8124851217428E-03 ","9H00001",""
717," 2.8036867735121E-03 ","9H00001",""
718," 2.79571546937786E-03 ","9H00001",""
719," 2.79692030638558E-03 ","9H00001",""
720," 2.80351624169921E-03 ","9H00001",""
721," 2.81267832381226E-03 ","9H00001",""
722," 2.82128331566136E-03 ","9H00001",""
723," 2.82411086488077E-03 ","9H00001",""
724," 2.82286327778522E-03 ","9H00001",""
725," 2.82768205132585E-03 ","9H00001",""
726," 2.83570676856581E-03 ","9H00001",""
727," 2.84399893534922E-03 ","9H00001",""
728," 2.84380187696557E-03 ","9H00001",""
729," 2.84022759035988E-03 ","9H00001",""
730," 2.84480306306012E-03 ","9H00001",""
731," 2.84969148811868E-03 ","9H00001",""
732," 2.85158994841028E-03 ","9H00001",""
733," 2.84612034773789E-03 ","9H00001",""
734," 2.84372661661808E-03 ","9H00001",""
735," 2.85270557198083E-03 ","9H00001",""
736," 2.85561439408803E-03 ","9H00001",""
737," 2.85319779487638E-03 ","9H00001",""
738," 2.85462425070334E-03 ","9H00001",""
739," 2.86266848385846E-03 ","9H00001",""
740," 2.87608482632544E-03 ","9H00001",""
741," 2.88019149667984E-03 ","9H00001",""
